ID,Lat,Lon,Target,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
ID_7CUAJ6SSRG1L,34.25124802,70.3250837,1,446.875,242.375,573.625,454.625,882.25,2805.375,3732.75,3816.375,3918.25,3474.375,1670.0,940.75
ID_V1IWIZG0N2K1,34.0837672,70.69794165,1,950.5,1139.0,1729.0,1970.75,2527.5,3294.75,3553.0,3582.5,3699.25,3723.5,3302.75,2588.25
ID_SVGW9URHRJSD,34.28283726,70.40589907,1,794.25,1028.125,1508.5,1701.625,2079.875,3163.875,3517.5,3642.0,3665.625,3326.125,3115.0,2429.0
ID_99LCIKEFYLHP,34.28516441,70.34342281,0,1275.875,1665.25,2156.875,2468.625,2736.875,2848.25,2953.375,2962.5,3038.75,2948.75,3761.125,3434.5
ID_T0UVAS6BDB8T,34.27553552,70.33853211,1,621.5,876.875,1311.5,1501.0,1776.875,3033.625,3624.875,3763.5,3894.625,3603.125,2723.875,1951.25
ID_FWJOERR1I1IU,34.29936817,70.41983757,1,769.0,713.0,1184.5,1480.0,1991.125,2981.75,3422.875,3552.0,3697.75,3456.875,3052.75,2244.875
ID_UIZ65N2T7KHE,34.30361723,70.42551498,1,1043.5,1582.0,2172.5,2575.375,2694.875,2829.5,2939.375,3074.625,3009.375,2961.5,3670.5,3298.5
ID_GOC5SSK9FRK2,34.24836078,70.35583442,1,1174.0,1377.0,1927.5,1940.25,2339.875,3367.75,3657.5,3724.0,3759.875,3457.875,3170.5,2510.0
ID_2KJSFORYZGCL,34.31072195,70.38436696,0,1686.0,2090.75,2474.125,2705.25,2852.25,2764.75,2805.625,2725.0,2780.0,2733.75,3342.25,3125.75
ID_18DOSENCGPQM,34.28657109,70.39413314,1,712.0,1196.125,1688.25,1974.125,2056.875,2668.875,2980.5,2973.375,3185.75,3475.125,2951.25,2368.375
ID_Z84C1J0TUV72,34.29707896,70.39840352,1,1173.0,1676.625,2201.25,2563.75,2830.5,2905.625,3040.875,3126.375,3107.625,3066.625,3799.75,3408.75
ID_5V3VL9Y8JJL6,34.28846121,70.35090171,0,1800.25,2298.25,2682.875,2930.875,3160.75,3127.5,3199.125,3216.0,3220.25,3220.25,3734.375,3324.875
ID_0FJ6IFJZX8KF,34.3034142,70.38485061,1,146.625,218.0,583.375,381.125,1006.375,3154.875,4164.375,4392.875,4290.375,3835.5,1778.0,981.125
ID_D4G2IJ8NUA89,34.30064177,70.37924097,1,234.75,196.25,511.25,436.0,1049.75,2775.375,3563.0,3990.5,3803.625,3945.875,1941.75,1228.125
ID_0A5OTDK51WVN,34.28434548,70.33253432,0,1335.0,1735.375,2264.625,2710.0,2936.625,2969.0,3101.125,3154.25,3128.75,3149.5,3945.125,3634.5
ID_H3YLMHBNFQEA,34.28224292,70.35411564,1,449.125,393.125,830.75,784.125,1629.875,2971.375,3312.625,3950.125,3549.375,3438.375,2492.875,1729.375
ID_DDA69GI9ZA7X,34.30974432,70.38387406,0,1841.75,2109.125,2525.625,2783.5,2919.75,2826.875,2873.75,2849.125,2881.5,2959.25,3467.375,3212.5
ID_W46F2B2MHMI0,34.28994706,70.33605886,1,538.625,653.0,1186.0,1530.5,2089.125,2769.375,3089.125,3175.375,3229.5,3246.5,2926.25,2271.75
ID_VHFPX8RI14MB,34.29353948,70.41096629,0,1710.0,2011.5,2422.75,2656.625,2767.125,2722.75,2782.125,2843.0,2799.75,2913.125,3387.875,3133.625
ID_HF7RUGDKWM4H,34.23622298,70.31320052,0,426.5,1434.0,1900.5,2125.75,2069.75,3139.75,3367.0,2979.0,3424.75,3540.0,2921.75,2293.25
ID_Y1SCK7Q9PMQ9,34.07542016,70.70855808,1,464.5,85.0,349.25,294.75,799.25,2290.5,2828.25,2831.75,3117.25,3076.0,1604.75,967.75
ID_6BKX812TM633,34.1188121,70.68281708,1,200.75,46.75,324.25,204.75,767.25,2742.25,3396.25,3783.0,3524.5,4060.75,1918.0,1147.0
ID_LODST8KEVHK5,34.16140978,70.75681113,0,1144.0,1138.0,1548.75,1856.5,2627.75,2860.25,3002.0,2878.0,3085.75,2996.75,3587.25,3160.0
ID_VD5FLFXSF3V4,34.25413235,70.34210586,0,635.375,363.5,749.5,640.5,1558.25,2766.75,3118.375,3784.25,3402.625,3465.0,2767.25,2003.0
ID_T3WAJGS3B84X,34.29270196,70.40457807,0,1439.5,2059.75,2602.875,2915.125,3003.625,2996.75,3083.0,3191.125,3129.25,3089.625,3755.75,3422.0
